Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
2,2012-03-30,0,1,37052.68,66.83,3.845,14369.3,164.77,17,1017.31,3470.49,220.9991248,7.057,3,202307
2,2012-04-06,0,2,70382.23,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,3,202307
2,2012-04-06,0,1,75970.97,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,3,202307
2,2012-04-13,0,2,61390.48,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891,3,202307
2,2012-04-13,0,1,56093.13,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891,3,202307
2,2012-04-20,0,2,67363.12,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,3,202307
2,2012-04-20,0,1,22568.57,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,3,202307
2,2012-04-27,0,2,61562.95,67.2,3.814,3076.68,0,38.32,108.71,2708.9,221.255812,6.891,3,202307
2,2012-04-27,0,1,22414.38,67.2,3.814,3076.68,0,38.32,108.71,2708.9,221.255812,6.891,3,202307
2,2012-05-04,0,2,67046.93,76.73,3.749,23731.47,0,78.09,7931.42,4443.52,221.3095166,6.891,3,202307
2,2012-05-04,0,1,22711.04,76.73,3.749,23731.47,0,78.09,7931.42,4443.52,221.3095166,6.891,3,202307
2,2012-05-11,0,2,61750.11,73.87,3.688,16519.5,0,117.38,5131.02,3634.25,221.3632212,6.891,3,202307
2,2012-05-11,0,1,25661.21,73.87,3.688,16519.5,0,117.38,5131.02,3634.25,221.3632212,6.891,3,202307
2,2012-05-18,0,2,63948.19,71.27,3.63,9262.12,0,42.67,3694.8,4612.01,221.380331,6.891,3,202307
2,2012-05-18,0,1,25982.7,71.27,3.63,9262.12,0,42.67,3694.8,4612.01,221.380331,6.891,3,202307
2,2012-05-25,0,1,23561.25,78.19,3.561,10701.32,0,1030.53,3595.04,14920.27,221.3828029,6.891,3,202307
2,2012-05-25,0,2,66419.23,78.19,3.561,10701.32,0,1030.53,3595.04,14920.27,221.3828029,6.891,3,202307
2,2012-06-01,0,2,64912.65,78.38,3.501,13091.33,21,245.37,2993.15,5521.72,221.3852748,6.891,3,202307
2,2012-06-01,0,1,23076.47,78.38,3.501,13091.33,21,245.37,2993.15,5521.72,221.3852748,6.891,3,202307
2,2012-06-08,0,2,70841.55,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,3,202307
2,2012-06-08,0,1,24826.25,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,3,202307
2,2012-06-15,0,1,24016.43,80.56,3.393,8573.41,195,0.19,4455.38,5288.61,221.4009901,6.891,3,202307
2,2012-06-15,0,2,66904.1,80.56,3.393,8573.41,195,0.19,4455.38,5288.61,221.4009901,6.891,3,202307
2,2012-06-22,0,2,68915.17,81.04,3.346,12126.02,314,60.99,6058.6,36430.33,221.4411622,6.891,3,202307
2,2012-06-22,0,1,24155.67,81.04,3.346,12126.02,314,60.99,6058.6,36430.33,221.4411622,6.891,3,202307
2,2012-06-29,0,2,66611.66,86.32,3.286,8495.34,275.8,0,1935.16,5686.13,221.4813343,6.891,3,202307
2,2012-06-29,0,1,23580.74,86.32,3.286,8495.34,275.8,0,1935.16,5686.13,221.4813343,6.891,3,202307
2,2012-07-06,0,1,24052.7,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,3,202307
2,2012-07-06,0,2,70409.25,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,3,202307
2,2012-07-13,0,2,65225.27,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,3,202307
2,2012-07-13,0,1,23148.57,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,3,202307
2,2012-07-20,0,2,65537.3,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,3,202307
2,2012-07-20,0,1,23813.13,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,3,202307
2,2012-07-27,0,2,66605.41,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,3,202307
2,2012-07-27,0,1,23025.51,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,3,202307
2,2012-08-03,0,2,69431.69,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,3,202307
2,2012-08-03,0,1,22851.99,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,3,202307
2,2012-08-10,0,2,67146.39,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,3,202307
2,2012-08-10,0,1,23261.95,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,3,202307
2,2012-08-17,0,2,68857.79,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565,3,202307
2,2012-08-17,0,1,24793.54,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565,3,202307
2,2012-08-24,0,2,68175.69,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565,3,202307
2,2012-08-24,0,1,22839.77,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565,3,202307
2,2012-08-31,0,1,25343.45,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565,3,202307
2,2012-08-31,0,2,72899.98,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565,3,202307
2,2012-09-07,1,1,25270.06,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,3,202307
2,2012-09-07,1,2,66273.96,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,3,202307
2,2012-09-14,0,1,26435.2,75.88,3.717,8325.93,0,37.32,1808.69,9314.55,222.2174395,6.565,3,202307
2,2012-09-14,0,2,63984.36,75.88,3.717,8325.93,0,37.32,1808.69,9314.55,222.2174395,6.565,3,202307
2,2012-09-21,0,1,26303.04,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565,3,202307
2,2012-09-21,0,2,66350.75,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565,3,202307
2,2012-09-28,0,2,61500.04,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,3,202307
2,2012-09-28,0,1,27159.07,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,3,202307
2,2012-10-05,0,2,67497.08,70.27,3.617,6037.76,0,10.04,3027.37,3853.4,222.8159296,6.17,3,202307
2,2012-10-05,0,1,30789.27,70.27,3.617,6037.76,0,10.04,3027.37,3853.4,222.8159296,6.17,3,202307
2,2012-10-12,0,1,34070,60.97,3.601,2145.5,0,33.31,586.83,10421.01,223.0154263,6.17,3,202307
2,2012-10-12,0,2,59664.89,60.97,3.601,2145.5,0,33.31,586.83,10421.01,223.0154263,6.17,3,202307
2,2012-10-19,0,1,35897.95,68.08,3.594,4461.89,0,1.14,1579.67,2642.29,223.0598077,6.17,3,202307
2,2012-10-19,0,2,64137.69,68.08,3.594,4461.89,0,1.14,1579.67,2642.29,223.0598077,6.17,3,202307
2,2012-10-26,0,2,62475.44,69.79,3.506,6152.59,129.77,200,272.29,2924.15,223.0783366,6.17,3,202307
2,2012-10-26,0,1,41615.24,69.79,3.506,6152.59,129.77,200,272.29,2924.15,223.0783366,6.17,3,202307
